C:\Simcenter\Testxpress\ProjectData\BMW_GS_Test_260907\Data\Down_128.xdf,07.09.26,13:55:01,,,
,M4: Comp_Name_plate_x : SORD(C1,R1) Time[s],M4: Comp_Name_plate_x : SORD(C1,R1) [g],M5: Comp_Name_plate_x : LEVEL(C1) Time[s],M5: Comp_Name_plate_x : LEVEL(C1) [g],M6: Comp_Name_plate_y : SORD(C2,R1) Time[s],M6: Comp_Name_plate_y : SORD(C2,R1) [g],M7: Comp_Name_plate_y : LEVEL(C2) Time[s],M7: Comp_Name_plate_y : LEVEL(C2) [g],M8: Comp_Name_plate_z : SORD(C3,R1) Time[s],M8: Comp_Name_plate_z : SORD(C3,R1) [g],M9: Comp_Name_plate_z : LEVEL(C3) Time[s],M9: Comp_Name_plate_z : LEVEL(C3) [g],M10: LEVEL(R1) Time[s],M10: LEVEL(R1) [rpm]
Unit,s,g,s,g,s,g,s,g,s,g,s,g,s,rpm
Sensor,,,,,,,,,,,,,,
PointId,,,,,,,,,,,,,,Tacho1
PointDir,,'',,'',,'',,'',,'',,'',,''
Info1,,,,,,,,,,,,,,
Info2,,,,,,,,,,,,,,
Info3,,,,,,,,,,,,,,
Info4,,,,,,,,,,,,,,
Z Axis,,,,,,,,,,,,,,
,6.890625000,0.000000000,6.890625000,0.005543876,6.890625000,0.000000000,6.890625000,0.008106953,6.890625000,0.000000000,6.890625000,0.005121858,6.890625000,0.000000000
,6.906250000,0.000000000,6.906250000,0.005479269,6.906250000,0.000000000,6.906250000,0.008152848,6.906250000,0.000000000,6.906250000,0.005002849,6.906250000,0.000000000
,6.921875000,0.000000000,6.921875000,0.005488507,6.921875000,0.000000000,6.921875000,0.008306195,6.921875000,0.000000000,6.921875000,0.004906021,6.921875000,0.000000000
,6.937500000,0.000000000,6.937500000,0.005603898,6.937500000,0.000000000,6.937500000,0.008536835,6.937500000,0.000000000,6.937500000,0.004752352,6.937500000,0.000000000
,6.953125000,0.000000000,6.953125000,0.005607658,6.953125000,0.000000000,6.953125000,0.008646801,6.953125000,0.000000000,6.953125000,0.004661013,6.953125000,0.000000000
,6.968750000,0.000000000,6.968750000,0.005630500,6.968750000,0.000000000,6.968750000,0.008824154,6.968750000,0.000000000,6.968750000,0.004755630,6.968750000,0.000000000
,6.984375000,0.000000000,6.984375000,0.005577378,6.984375000,0.000000000,6.984375000,0.009044106,6.984375000,0.000000000,6.984375000,0.004901410,6.984375000,0.000000000
,7.000000000,0.000000000,7.000000000,0.005599468,7.000000000,0.000000000,7.000000000,0.009030504,7.000000000,0.000000000,7.000000000,0.005116950,7.000000000,0.000000000
,7.015625000,0.000000000,7.015625000,0.005619014,7.015625000,0.000000000,7.015625000,0.008995839,7.015625000,0.000000000,7.015625000,0.005378099,7.015625000,0.000000000
,7.031250000,0.000000000,7.031250000,0.005595593,7.031250000,0.000000000,7.031250000,0.008900253,7.031250000,0.000000000,7.031250000,0.005467017,7.031250000,0.000000000
,7.046875000,0.000000000,7.046875000,0.005616423,7.046875000,0.000000000,7.046875000,0.008891325,7.046875000,0.000000000,7.046875000,0.005512979,7.046875000,0.000000000
,7.062500000,0.000000000,7.062500000,0.005566962,7.062500000,0.000000000,7.062500000,0.008906118,7.062500000,0.000000000,7.062500000,0.005601460,7.062500000,0.000000000
,7.078125000,0.000000000,7.078125000,0.005553310,7.078125000,0.000000000,7.078125000,0.009366876,7.078125000,0.000000000,7.078125000,0.005582988,7.078125000,0.000000000
,7.093750000,0.000000000,7.093750000,0.005435004,7.093750000,0.000000000,7.093750000,0.009667923,7.093750000,0.000000000,7.093750000,0.005558855,7.093750000,0.000000000
,7.109375000,0.000000000,7.109375000,0.005494726,7.109375000,0.000000000,7.109375000,0.009710772,7.109375000,0.000000000,7.109375000,0.005488949,7.109375000,0.000000000
,7.125000000,0.000000000,7.125000000,0.005446339,7.125000000,0.000000000,7.125000000,0.009663995,7.125000000,0.000000000,7.125000000,0.005557718,7.125000000,0.000000000
,7.140625000,0.000000000,7.140625000,0.005333194,7.140625000,0.000000000,7.140625000,0.009554744,7.140625000,0.000000000,7.140625000,0.005584607,7.140625000,0.000000000
,7.156250000,0.000000000,7.156250000,0.005212459,7.156250000,0.000000000,7.156250000,0.009390775,7.156250000,0.000000000,7.156250000,0.005647603,7.156250000,0.000000000
,7.171875000,0.000000000,7.171875000,0.005070445,7.171875000,0.000000000,7.171875000,0.009326261,7.171875000,0.000000000,7.171875000,0.005582661,7.171875000,0.000000000
,7.187500000,0.000000000,7.187500000,0.004995954,7.187500000,0.000000000,7.187500000,0.009262078,7.187500000,0.000000000,7.187500000,0.005499471,7.187500000,0.000000000
,7.203125000,0.000000000,7.203125000,0.004908013,7.203125000,0.000000000,7.203125000,0.009321056,7.203125000,0.000000000,7.203125000,0.005514654,7.203125000,0.000000000
,7.218750000,0.000000000,7.218750000,0.004944523,7.218750000,0.000000000,7.218750000,0.009328965,7.218750000,0.000000000,7.218750000,0.005361737,7.218750000,0.000000000
,7.234375000,0.000000000,7.234375000,0.004841669,7.234375000,0.000000000,7.234375000,0.009230728,7.234375000,0.000000000,7.234375000,0.005227885,7.234375000,0.000000000
,7.250000000,0.000000000,7.250000000,0.004764094,7.250000000,0.000000000,7.250000000,0.009137326,7.250000000,0.000000000,7.250000000,0.005037843,7.250000000,0.000000000
,7.265625000,0.000000000,7.265625000,0.004765159,7.265625000,0.000000000,7.265625000,0.009042070,7.265625000,0.000000000,7.265625000,0.004913158,7.265625000,0.000000000
,7.281250000,0.000000000,7.281250000,0.004700021,7.281250000,0.000000000,7.281250000,0.008968608,7.281250000,0.000000000,7.281250000,0.004808482,7.281250000,0.000000000
,7.296875000,0.000000000,7.296875000,0.004607544,7.296875000,0.000000000,7.296875000,0.008806676,7.296875000,0.000000000,7.296875000,0.004719490,7.296875000,0.000000000
,7.312500000,0.000000000,7.312500000,0.004562574,7.312500000,0.000000000,7.312500000,0.008612772,7.312500000,0.000000000,7.312500000,0.004583891,7.312500000,0.000000000
,7.328125000,0.000000000,7.328125000,0.004626318,7.328125000,0.000000000,7.328125000,0.008489016,7.328125000,0.000000000,7.328125000,0.004460488,7.328125000,0.000000000
,7.343750000,0.000000000,7.343750000,0.004616701,7.343750000,0.000000000,7.343750000,0.008496608,7.343750000,0.000000000,7.343750000,0.004349881,7.343750000,0.000000000
,7.359375000,0.000000000,7.359375000,0.004640042,7.359375000,0.000000000,7.359375000,0.008580831,7.359375000,0.000000000,7.359375000,0.004264269,7.359375000,0.000000000
,7.375000000,0.000000000,7.375000000,0.004587770,7.375000000,0.000000000,7.375000000,0.008750560,7.375000000,0.000000000,7.375000000,0.004169553,7.375000000,0.000000000
,7.390625000,0.000000000,7.390625000,0.004549579,7.390625000,0.000000000,7.390625000,0.008710424,7.390625000,0.000000000,7.390625000,0.004051181,7.390625000,0.000000000
,7.406250000,0.000000000,7.406250000,0.004578919,7.406250000,0.000000000,7.406250000,0.008611090,7.406250000,0.000000000,7.406250000,0.003969050,7.406250000,0.000000000
,7.421875000,0.000000000,7.421875000,0.004654346,7.421875000,0.000000000,7.421875000,0.008383519,7.421875000,0.000000000,7.421875000,0.003880719,7.421875000,0.000000000
,7.437500000,0.000000000,7.437500000,0.004754663,7.437500000,0.000000000,7.437500000,0.008052988,7.437500000,0.000000000,7.437500000,0.003796710,7.437500000,0.000000000
,7.453125000,0.000000000,7.453125000,0.004813138,7.453125000,0.000000000,7.453125000,0.007807302,7.453125000,0.000000000,7.453125000,0.003717235,7.453125000,0.000000000
,7.468750000,0.000000000,7.468750000,0.004812853,7.468750000,0.000000000,7.468750000,0.007632473,7.468750000,0.000000000,7.468750000,0.003950791,7.468750000,0.000000000
,7.484375000,0.000000000,7.484375000,0.004839116,7.484375000,0.000000000,7.484375000,0.007441358,7.484375000,0.000000000,7.484375000,0.004051431,7.484375000,0.000000000
,7.500000000,0.000000000,7.500000000,0.004916262,7.500000000,0.000000000,7.500000000,0.007221711,7.500000000,0.000000000,7.500000000,0.004056153,7.500000000,0.000000000
,7.515625000,0.000000000,7.515625000,0.004961440,7.515625000,0.000000000,7.515625000,0.007052480,7.515625000,0.000000000,7.515625000,0.003961141,7.515625000,0.000000000
,7.531250000,0.000000000,7.531250000,0.004951308,7.531250000,0.000000000,7.531250000,0.006774306,7.531250000,0.000000000,7.531250000,0.003886572,7.531250000,0.000000000
,7.546875000,0.000000000,7.546875000,0.005110244,7.546875000,0.000000000,7.546875000,0.006515412,7.546875000,0.000000000,7.546875000,0.003835058,7.546875000,0.000000000
,7.562500000,0.000000000,7.562500000,0.005215841,7.562500000,0.000000000,7.562500000,0.006279121,7.562500000,0.000000000,7.562500000,0.003824216,7.562500000,0.000000000
,7.578125000,0.000000000,7.578125000,0.005355271,7.578125000,0.000000000,7.578125000,0.006030979,7.578125000,0.000000000,7.578125000,0.003828286,7.578125000,0.000000000
,7.593750000,0.000000000,7.593750000,0.005277894,7.593750000,0.000000000,7.593750000,0.005880984,7.593750000,0.000000000,7.593750000,0.003941537,7.593750000,0.000000000
,7.609375000,0.000000000,7.609375000,0.005308301,7.609375000,0.000000000,7.609375000,0.005842810,7.609375000,0.000000000,7.609375000,0.003938832,7.609375000,0.000000000
,7.625000000,0.000000000,7.625000000,0.005192352,7.625000000,0.000000000,7.625000000,0.005662156,7.625000000,0.000000000,7.625000000,0.003898378,7.625000000,0.000000000
,7.640625000,0.000000000,7.640625000,0.005108712,7.640625000,0.000000000,7.640625000,0.005469561,7.640625000,0.000000000,7.640625000,0.003931121,7.640625000,0.000000000
,7.656250000,0.000000000,7.656250000,0.005094671,7.656250000,0.000000000,7.656250000,0.005308347,7.656250000,0.000000000,7.656250000,0.004252494,7.656250000,0.000000000
,7.671875000,0.000000000,7.671875000,0.005021380,7.671875000,0.000000000,7.671875000,0.005163117,7.671875000,0.000000000,7.671875000,0.004249920,7.671875000,0.000000000
,7.687500000,0.000000000,7.687500000,0.004976204,7.687500000,0.000000000,7.687500000,0.005072309,7.687500000,0.000000000,7.687500000,0.004325171,7.687500000,0.000000000
,7.703125000,0.000000000,7.703125000,0.004931703,7.703125000,0.000000000,7.703125000,0.005125305,7.703125000,0.000000000,7.703125000,0.004359515,7.703125000,0.000000000
,7.718750000,0.000000000,7.718750000,0.004853437,7.718750000,0.000000000,7.718750000,0.005046706,7.718750000,0.000000000,7.718750000,0.004361476,7.718750000,0.000000000
,7.734375000,0.000000000,7.734375000,0.004880329,7.734375000,0.000000000,7.734375000,0.004898480,7.734375000,0.000000000,7.734375000,0.004440742,7.734375000,0.000000000
,7.750000000,0.000000000,7.750000000,0.004907725,7.750000000,0.000000000,7.750000000,0.004773601,7.750000000,0.000000000,7.750000000,0.004496212,7.750000000,0.000000000
,7.765625000,0.000000000,7.765625000,0.004974487,7.765625000,0.000000000,7.765625000,0.004653090,7.765625000,0.000000000,7.765625000,0.004540949,7.765625000,0.000000000
,7.781250000,0.000000000,7.781250000,0.004945497,7.781250000,0.000000000,7.781250000,0.004654382,7.781250000,0.000000000,7.781250000,0.004542744,7.781250000,0.000000000
,7.796875000,0.000000000,7.796875000,0.004959314,7.796875000,0.000000000,7.796875000,0.004598442,7.796875000,0.000000000,7.796875000,0.004507993,7.796875000,0.000000000
,7.812500000,0.000000000,7.812500000,0.005027588,7.812500000,0.000000000,7.812500000,0.004659574,7.812500000,0.000000000,7.812500000,0.004547387,7.812500000,0.000000000
,7.828125000,0.000000000,7.828125000,0.005061195,7.828125000,0.000000000,7.828125000,0.004611597,7.828125000,0.000000000,7.828125000,0.004557743,7.828125000,0.000000000
,7.843750000,0.000000000,7.843750000,0.004937864,7.843750000,0.000000000,7.843750000,0.004484191,7.843750000,0.000000000,7.843750000,0.004550089,7.843750000,0.000000000
,7.859375000,0.000000000,7.859375000,0.004808065,7.859375000,0.000000000,7.859375000,0.004415929,7.859375000,0.000000000,7.859375000,0.004525724,7.859375000,0.000000000
,7.875000000,0.000000000,7.875000000,0.004732091,7.875000000,0.000000000,7.875000000,0.004321952,7.875000000,0.000000000,7.875000000,0.004482391,7.875000000,0.000000000
,7.890625000,0.000000000,7.890625000,0.004596901,7.890625000,0.000000000,7.890625000,0.004281397,7.890625000,0.000000000,7.890625000,0.004503114,7.890625000,0.000000000
,7.906250000,0.000000000,7.906250000,0.004498153,7.906250000,0.000000000,7.906250000,0.004177530,7.906250000,0.000000000,7.906250000,0.004575851,7.906250000,0.000000000
,7.921875000,0.000000000,7.921875000,0.004444679,7.921875000,0.000000000,7.921875000,0.004072180,7.921875000,0.000000000,7.921875000,0.004661333,7.921875000,0.000000000
,7.937500000,0.000000000,7.937500000,0.004403477,7.937500000,0.000000000,7.937500000,0.004044012,7.937500000,0.000000000,7.937500000,0.004711329,7.937500000,0.000000000
,7.953125000,0.000000000,7.953125000,0.004374614,7.953125000,0.000000000,7.953125000,0.003982210,7.953125000,0.000000000,7.953125000,0.004588967,7.953125000,0.000000000
,7.968750000,0.000000000,7.968750000,0.004389210,7.968750000,0.000000000,7.968750000,0.004002471,7.968750000,0.000000000,7.968750000,0.004491373,7.968750000,0.000000000
,7.984375000,0.000000000,7.984375000,0.004313580,7.984375000,0.000000000,7.984375000,0.003928331,7.984375000,0.000000000,7.984375000,0.004440823,7.984375000,0.000000000
,8.000000000,0.000000000,8.000000000,0.004246792,8.000000000,0.000000000,8.000000000,0.003812602,8.000000000,0.000000000,8.000000000,0.004272271,8.000000000,0.000000000
,8.015625000,0.000000000,8.015625000,0.004234064,8.015625000,0.000000000,8.015625000,0.003744569,8.015625000,0.000000000,8.015625000,0.004128436,8.015625000,0.000000000
,8.031250000,0.000000000,8.031250000,0.004187595,8.031250000,0.000000000,8.031250000,0.003675572,8.031250000,0.000000000,8.031250000,0.003999155,8.031250000,0.000000000
,8.046875000,0.000000000,8.046875000,0.004172170,8.046875000,0.000000000,8.046875000,0.003584058,8.046875000,0.000000000,8.046875000,0.003907154,8.046875000,0.000000000
,8.062500000,0.000000000,8.062500000,0.004142977,8.062500000,0.000000000,8.062500000,0.003522926,8.062500000,0.000000000,8.062500000,0.003799014,8.062500000,0.000000000
,8.078125000,0.000000000,8.078125000,0.004194476,8.078125000,0.000000000,8.078125000,0.003541320,8.078125000,0.000000000,8.078125000,0.003665050,8.078125000,0.000000000
,8.093750000,0.000000000,8.093750000,0.004172994,8.093750000,0.000000000,8.093750000,0.003518687,8.093750000,0.000000000,8.093750000,0.003614170,8.093750000,0.000000000
,8.109375000,0.000000000,8.109375000,0.004136739,8.109375000,0.000000000,8.109375000,0.003488427,8.109375000,0.000000000,8.109375000,0.003531215,8.109375000,0.000000000
,8.125000000,0.000000000,8.125000000,0.004123604,8.125000000,0.000000000,8.125000000,0.003452411,8.125000000,0.000000000,8.125000000,0.003491197,8.125000000,0.000000000
,8.140625000,0.000000000,8.140625000,0.004139966,8.140625000,0.000000000,8.140625000,0.003376465,8.140625000,0.000000000,8.140625000,0.003476866,8.140625000,0.000000000
,8.156250000,0.000000000,8.156250000,0.004191815,8.156250000,0.000000000,8.156250000,0.003353529,8.156250000,0.000000000,8.156250000,0.003515590,8.156250000,0.000000000
,8.171875000,0.000000000,8.171875000,0.004272356,8.171875000,0.000000000,8.171875000,0.003341989,8.171875000,0.000000000,8.171875000,0.003457562,8.171875000,0.000000000
,8.187500000,0.000000000,8.187500000,0.004290154,8.187500000,0.000000000,8.187500000,0.003288058,8.187500000,0.000000000,8.187500000,0.003432028,8.187500000,0.000000000
,8.203125000,0.000000000,8.203125000,0.004222782,8.203125000,0.000000000,8.203125000,0.003268600,8.203125000,0.000000000,8.203125000,0.003426331,8.203125000,0.000000000
,8.218750000,0.000000000,8.218750000,0.004213079,8.218750000,0.000000000,8.218750000,0.003241390,8.218750000,0.000000000,8.218750000,0.003383076,8.218750000,0.000000000
,8.234375000,0.000000000,8.234375000,0.004182915,8.234375000,0.000000000,8.234375000,0.003222672,8.234375000,0.000000000,8.234375000,0.003367114,8.234375000,0.000000000
,8.250000000,0.000000000,8.250000000,0.004119267,8.250000000,0.000000000,8.250000000,0.003199925,8.250000000,0.000000000,8.250000000,0.003431537,8.250000000,0.000000000
,8.265625000,0.000000000,8.265625000,0.004126558,8.265625000,0.000000000,8.265625000,0.003223073,8.265625000,0.000000000,8.265625000,0.003392944,8.265625000,0.000000000
,8.281250000,0.000000000,8.281250000,0.004077094,8.281250000,0.000000000,8.281250000,0.003250256,8.281250000,0.000000000,8.281250000,0.003405486,8.281250000,0.000000000
,8.296875000,0.000000000,8.296875000,0.004043852,8.296875000,0.000000000,8.296875000,0.003236722,8.296875000,0.000000000,8.296875000,0.003433317,8.296875000,0.000000000
,8.312500000,0.000000000,8.312500000,0.003990796,8.312500000,0.000000000,8.312500000,0.003229826,8.312500000,0.000000000,8.312500000,0.003443605,8.312500000,0.000000000
,8.328125000,0.000000000,8.328125000,0.003978676,8.328125000,0.000000000,8.328125000,0.003250814,8.328125000,0.000000000,8.328125000,0.003418883,8.328125000,0.000000000
,8.343750000,0.000000000,8.343750000,0.004014970,8.343750000,0.000000000,8.343750000,0.003224010,8.343750000,0.000000000,8.343750000,0.003362743,8.343750000,0.000000000
,8.359375000,0.000000000,8.359375000,0.003999104,8.359375000,0.000000000,8.359375000,0.003193099,8.359375000,0.000000000,8.359375000,0.003346732,8.359375000,0.000000000
,8.375000000,0.000000000,8.375000000,0.004130614,8.375000000,0.000000000,8.375000000,0.003222675,8.375000000,0.000000000,8.375000000,0.003367600,8.375000000,0.000000000
,8.390625000,0.000000000,8.390625000,0.004254584,8.390625000,0.000000000,8.390625000,0.003203054,8.390625000,0.000000000,8.390625000,0.003331370,8.390625000,0.000000000
,8.406250000,0.000000000,8.406250000,0.004281532,8.406250000,0.000000000,8.406250000,0.003188669,8.406250000,0.000000000,8.406250000,0.003311057,8.406250000,0.000000000
,8.421875000,0.000000000,8.421875000,0.004210837,8.421875000,0.000000000,8.421875000,0.003151073,8.421875000,0.000000000,8.421875000,0.003260911,8.421875000,0.000000000
,8.437500000,0.000000000,8.437500000,0.004142853,8.437500000,0.000000000,8.437500000,0.003209710,8.437500000,0.000000000,8.437500000,0.003242714,8.437500000,0.000000000
,8.453125000,0.000000000,8.453125000,0.004140136,8.453125000,0.000000000,8.453125000,0.003231278,8.453125000,0.000000000,8.453125000,0.003237101,8.453125000,0.000000000
,8.468750000,0.000000000,8.468750000,0.004103179,8.468750000,0.000000000,8.468750000,0.003244827,8.468750000,0.000000000,8.468750000,0.003249484,8.468750000,0.000000000
,8.484375000,0.000000000,8.484375000,0.004061760,8.484375000,0.000000000,8.484375000,0.003299144,8.484375000,0.000000000,8.484375000,0.003317510,8.484375000,0.000000000
,8.500000000,0.000000000,8.500000000,0.004052055,8.500000000,0.000000000,8.500000000,0.003287093,8.500000000,0.000000000,8.500000000,0.003309211,8.500000000,0.000000000
,8.515625000,0.000000000,8.515625000,0.004041822,8.515625000,0.000000000,8.515625000,0.003265581,8.515625000,0.000000000,8.515625000,0.003426497,8.515625000,0.000000000
,8.531250000,0.000000000,8.531250000,0.003984331,8.531250000,0.000000000,8.531250000,0.003328822,8.531250000,0.000000000,8.531250000,0.003603963,8.531250000,0.000000000
,8.546875000,0.000000000,8.546875000,0.004016430,8.546875000,0.000000000,8.546875000,0.003426945,8.546875000,0.000000000,8.546875000,0.003569360,8.546875000,0.000000000
,8.562500000,0.000000000,8.562500000,0.004169150,8.562500000,0.000000000,8.562500000,0.003514143,8.562500000,0.000000000,8.562500000,0.003565394,8.562500000,0.000000000
,8.578125000,0.000000000,8.578125000,0.004210723,8.578125000,0.000000000,8.578125000,0.003592362,8.578125000,0.000000000,8.578125000,0.003547011,8.578125000,0.000000000
,8.593750000,0.000000000,8.593750000,0.004220156,8.593750000,0.000000000,8.593750000,0.003825098,8.593750000,0.000000000,8.593750000,0.003481406,8.593750000,0.000000000
,8.609375000,0.000000000,8.609375000,0.004265510,8.609375000,0.000000000,8.609375000,0.004224331,8.609375000,0.000000000,8.609375000,0.003462742,8.609375000,0.000000000
,8.625000000,0.000000000,8.625000000,0.004331554,8.625000000,0.000000000,8.625000000,0.004316724,8.625000000,0.000000000,8.625000000,0.003429740,8.625000000,0.000000000
,8.640625000,0.000000000,8.640625000,0.004457309,8.640625000,0.000000000,8.640625000,0.004287094,8.640625000,0.000000000,8.640625000,0.003400386,8.640625000,0.000000000
,8.656250000,0.000000000,8.656250000,0.004451246,8.656250000,0.000000000,8.656250000,0.004258546,8.656250000,0.000000000,8.656250000,0.003379296,8.656250000,0.000000000
,8.671875000,0.000000000,8.671875000,0.004387956,8.671875000,0.000000000,8.671875000,0.004285283,8.671875000,0.000000000,8.671875000,0.003344032,8.671875000,0.000000000
,8.687500000,0.000000000,8.687500000,0.004404868,8.687500000,0.000000000,8.687500000,0.004387692,8.687500000,0.000000000,8.687500000,0.003330834,8.687500000,0.000000000
,8.703125000,0.000000000,8.703125000,0.004308248,8.703125000,0.000000000,8.703125000,0.004493109,8.703125000,0.000000000,8.703125000,0.003308870,8.703125000,0.000000000
,8.718750000,0.000000000,8.718750000,0.004269496,8.718750000,0.000000000,8.718750000,0.004638101,8.718750000,0.000000000,8.718750000,0.003272785,8.718750000,0.000000000
,8.734375000,0.000000000,8.734375000,0.004226284,8.734375000,0.000000000,8.734375000,0.004633618,8.734375000,0.000000000,8.734375000,0.003206756,8.734375000,0.000000000
,8.750000000,0.000000000,8.750000000,0.004159745,8.750000000,0.000000000,8.750000000,0.004636575,8.750000000,0.000000000,8.750000000,0.003201831,8.750000000,0.000000000
,8.765625000,0.000000000,8.765625000,0.004091803,8.765625000,0.000000000,8.765625000,0.004652235,8.765625000,0.000000000,8.765625000,0.003243403,8.765625000,0.000000000
,8.781250000,0.000000000,8.781250000,0.004069804,8.781250000,0.000000000,8.781250000,0.004844837,8.781250000,0.000000000,8.781250000,0.003211962,8.781250000,0.000000000
,8.796875000,0.000000000,8.796875000,0.004076184,8.796875000,0.000000000,8.796875000,0.005166184,8.796875000,0.000000000,8.796875000,0.003173447,8.796875000,0.000000000
,8.812500000,0.000000000,8.812500000,0.004023257,8.812500000,0.000000000,8.812500000,0.005213463,8.812500000,0.000000000,8.812500000,0.003261840,8.812500000,0.000000000
,8.828125000,0.000000000,8.828125000,0.003987736,8.828125000,0.000000000,8.828125000,0.005107577,8.828125000,0.000000000,8.828125000,0.003238045,8.828125000,0.000000000
,8.843750000,0.000000000,8.843750000,0.003959816,8.843750000,0.000000000,8.843750000,0.005027495,8.843750000,0.000000000,8.843750000,0.003244336,8.843750000,0.000000000
,8.859375000,0.000000000,8.859375000,0.003968078,8.859375000,0.000000000,8.859375000,0.004896380,8.859375000,0.000000000,8.859375000,0.003345471,8.859375000,0.000000000
,8.875000000,0.000000000,8.875000000,0.004027951,8.875000000,0.000000000,8.875000000,0.004860207,8.875000000,0.000000000,8.875000000,0.003430448,8.875000000,0.000000000
,8.890625000,0.000000000,8.890625000,0.003967491,8.890625000,0.000000000,8.890625000,0.004892578,8.890625000,0.000000000,8.890625000,0.003410409,8.890625000,0.000000000
,8.906250000,0.000000000,8.906250000,0.003913778,8.906250000,0.000000000,8.906250000,0.004811985,8.906250000,0.000000000,8.906250000,0.003365066,8.906250000,0.000000000
,8.921875000,0.000000000,8.921875000,0.003978208,8.921875000,0.000000000,8.921875000,0.004678537,8.921875000,0.000000000,8.921875000,0.003358395,8.921875000,0.000000000
,8.937500000,0.000000000,8.937500000,0.004017994,8.937500000,0.000000000,8.937500000,0.004535421,8.937500000,0.000000000,8.937500000,0.003295599,8.937500000,0.000000000
,8.953125000,0.000000000,8.953125000,0.004035230,8.953125000,0.000000000,8.953125000,0.004506248,8.953125000,0.000000000,8.953125000,0.003240000,8.953125000,0.000000000
,8.968750000,0.000000000,8.968750000,0.004071349,8.968750000,0.000000000,8.968750000,0.004542147,8.968750000,0.000000000,8.968750000,0.003181982,8.968750000,0.000000000
,8.984375000,0.000000000,8.984375000,0.004052915,8.984375000,0.000000000,8.984375000,0.004623267,8.984375000,0.000000000,8.984375000,0.003166089,8.984375000,0.000000000
,9.000000000,0.000000000,9.000000000,0.004010697,9.000000000,0.000000000,9.000000000,0.004622790,9.000000000,0.000000000,9.000000000,0.003165096,9.000000000,0.000000000
,9.015625000,0.000000000,9.015625000,0.003993597,9.015625000,0.000000000,9.015625000,0.004517280,9.015625000,0.000000000,9.015625000,0.003152854,9.015625000,0.000000000
,9.031250000,0.000000000,9.031250000,0.003945037,9.031250000,0.000000000,9.031250000,0.004383210,9.031250000,0.000000000,9.031250000,0.003144216,9.031250000,0.000000000
,9.046875000,0.000000000,9.046875000,0.003927837,9.046875000,0.000000000,9.046875000,0.004325601,9.046875000,0.000000000,9.046875000,0.003162073,9.046875000,0.000000000
,9.062500000,0.000000000,9.062500000,0.003875341,9.062500000,0.000000000,9.062500000,0.004202725,9.062500000,0.000000000,9.062500000,0.003228134,9.062500000,0.000000000
,9.078125000,0.000000000,9.078125000,0.003885428,9.078125000,0.000000000,9.078125000,0.004094921,9.078125000,0.000000000,9.078125000,0.003230272,9.078125000,0.000000000
,9.093750000,0.000000000,9.093750000,0.003865913,9.093750000,0.000000000,9.093750000,0.004025617,9.093750000,0.000000000,9.093750000,0.003176418,9.093750000,0.000000000
,9.109375000,0.000000000,9.109375000,0.003851404,9.109375000,0.000000000,9.109375000,0.003916558,9.109375000,0.000000000,9.109375000,0.003207760,9.109375000,0.000000000
,9.125000000,0.000000000,9.125000000,0.003834925,9.125000000,0.000000000,9.125000000,0.003826795,9.125000000,0.000000000,9.125000000,0.003196872,9.125000000,0.000000000
,9.140625000,0.000000000,9.140625000,0.003821673,9.140625000,0.000000000,9.140625000,0.003739576,9.140625000,0.000000000,9.140625000,0.003128514,9.140625000,0.000000000
,9.156250000,0.000000000,9.156250000,0.003810742,9.156250000,0.000000000,9.156250000,0.003707501,9.156250000,0.000000000,9.156250000,0.003105116,9.156250000,0.000000000
,9.171875000,0.000000000,9.171875000,0.003813826,9.171875000,0.000000000,9.171875000,0.003646833,9.171875000,0.000000000,9.171875000,0.003090580,9.171875000,0.000000000
,9.187500000,0.000000000,9.187500000,0.003848142,9.187500000,0.000000000,9.187500000,0.003603988,9.187500000,0.000000000,9.187500000,0.003128558,9.187500000,0.000000000
,9.203125000,0.000000000,9.203125000,0.003823548,9.203125000,0.000000000,9.203125000,0.003558942,9.203125000,0.000000000,9.203125000,0.003138461,9.203125000,0.000000000
,9.218750000,0.000000000,9.218750000,0.003804155,9.218750000,0.000000000,9.218750000,0.003607012,9.218750000,0.000000000,9.218750000,0.003139566,9.218750000,0.000000000
,9.234375000,0.000000000,9.234375000,0.003817316,9.234375000,0.000000000,9.234375000,0.003552271,9.234375000,0.000000000,9.234375000,0.003137211,9.234375000,0.000000000
,9.250000000,0.000000000,9.250000000,0.003761141,9.250000000,0.000000000,9.250000000,0.003569570,9.250000000,0.000000000,9.250000000,0.003118483,9.250000000,0.000000000
,9.265625000,0.000000000,9.265625000,0.003786268,9.265625000,0.000000000,9.265625000,0.003537085,9.265625000,0.000000000,9.265625000,0.003086424,9.265625000,0.000000000
,9.281250000,0.000000000,9.281250000,0.003781550,9.281250000,0.000000000,9.281250000,0.003511950,9.281250000,0.000000000,9.281250000,0.003065202,9.281250000,0.000000000
,9.296875000,0.000000000,9.296875000,0.003788658,9.296875000,0.000000000,9.296875000,0.003490547,9.296875000,0.000000000,9.296875000,0.003033086,9.296875000,0.000000000
,9.312500000,0.000000000,9.312500000,0.003799974,9.312500000,0.000000000,9.312500000,0.003463167,9.312500000,0.000000000,9.312500000,0.003050158,9.312500000,0.000000000
,9.328125000,0.000000000,9.328125000,0.003788818,9.328125000,0.000000000,9.328125000,0.003435806,9.328125000,0.000000000,9.328125000,0.003108364,9.328125000,0.000000000
