C:\Simcenter\Testxpress\ProjectData,20.01.26,12:57:22,,,,,,,,,,,,,,,,
,M1: CHRA_x : FFT(C1) Frequency[Hz],M1: CHRA_x : FFT(C1) [g],,M2: CHRA_y : FFT(C2) Frequency[Hz],M2: CHRA_y : FFT(C2) [g],,M3: CHRA_z : FFT(C3) Frequency[Hz],M3: CHRA_z : FFT(C3) [g],,M4: EG_Block_x : FFT(C13) Frequency[Hz],M4: EG_Block_x : FFT(C13) [g],,M5: EG_Block_y : FFT(C14) Frequency[Hz],M5: EG_Block_y : FFT(C14) [g],,M6: EG_Block_z : FFT(C15) Frequency[Hz],M6: EG_Block_z : FFT(C15) [g],
Unit,Hz,g,,Hz,g,,Hz,g,,Hz,g,,Hz,g,,Hz,g,
Sensor,,,,,,,,,,,,,,,,,,
PointId,,,,,,,,,,,,,,,,,,
PointDir,,'',,,'',,,'',,,'',,,'',,,'',
Info1,,,,,,,,,,,,,,,,,,
Info2,,,,,,,,,,,,,,,,,,
Info3,,,,,,,,,,,,,,,,,,
Info4,,,,,,,,,,,,,,,,,,
Z Axis,,,,,,,,,,,,,,,,,,
,13059.375,0.3149231,0.5430101,13059.375,0.3879959,-1.0002797,13059.375,1.1647886,0.3724085,13059.375,-0.1618185,-0.0207345,13059.375,0.0621619,0.2519027,13059.375,0.3347218,0.5330055
,13060.9375,-0.4472344,-0.4264997,13060.9375,-0.0967379,0.9905064,13060.9375,-1.1259003,0.0086618,13060.9375,0.2050488,0.0939686,13060.9375,0.1895715,-0.195599,13060.9375,-0.4118907,-0.397174
,13062.5,0.3759173,0.264853,13062.5,0.0328083,-0.7843345,13062.5,0.948355,-0.1758257,13062.5,-0.2060336,-0.1637701,13062.5,-0.2051851,0.2092387,13062.5,-0.4823456,0.2173865
,13064.0625,0.3614218,0.043452,13064.0625,0.0637754,0.6041772,13064.0625,-0.7283392,0.1992262,13064.0625,0.1053452,-0.2436874,13064.0625,0.0584543,0.2905077,13064.0625,0.0759784,-0.5740072
,13065.625,-0.1976791,-0.1038431,13065.625,-0.298848,-0.3317324,13065.625,0.3391134,0.2712703,13065.625,0.1503757,0.1884892,13065.625,-0.0316379,-0.2908212,13065.625,0.5482989,0.344716
,13067.1875,0.2355277,0.038502,13067.1875,-0.331891,0.2599523,13067.1875,0.1702317,0.2757805,13067.1875,-0.2641539,-0.0121891,13067.1875,0.0342726,0.2945033,13067.1875,-0.3733276,0.5650707
,13068.75,0.0586569,-0.2226589,13068.75,0.4032759,-0.0456184,13068.75,-0.4803193,-0.1430659,13068.75,0.1840153,-0.0582882,13068.75,-0.0035806,0.3307504,13068.75,0.4953071,-0.3825614
,13070.3125,0.0877582,-0.2111023,13070.3125,-0.2695377,0.4550177,13070.3125,-0.3420963,-0.2877936,13070.3125,0.1484623,-0.1355047,13070.3125,-0.2306509,-0.2821947,13070.3125,0.5190407,-0.27055
,13071.875,-0.1291932,-0.1505986,13071.875,0.3634062,0.2098031,13071.875,-0.1052792,0.4538366,13071.875,-0.0682914,-0.1777461,13071.875,0.2036211,-0.123084,13071.875,-0.3497886,0.3315039
,13073.4375,0.1983015,-0.0548545,13073.4375,-0.3179274,-0.2229531,13073.4375,0.1085821,-0.5462633,13073.4375,-0.1872532,-0.1083837,13073.4375,-0.244634,0.3505583,13073.4375,-0.4692134,-0.3110597
,13075,0.1645437,0.1494551,13075,0.2562256,-0.139228,13075,-0.1396168,0.5038546,13075,0.0095206,0.2224416,13075,0.2472725,-0.2100544,13075,0.1764259,0.6133939
,13076.5625,-0.2034951,-0.0912231,13076.5625,0.1927176,-0.2444172,13076.5625,0.1810096,-0.3730507,13076.5625,-0.2315864,-0.209259,13076.5625,-0.0590843,-0.3809604,13076.5625,-0.5805832,-0.2736684
,13078.125,0.158226,-0.140128,13078.125,0.1599713,0.2219201,13078.125,-0.1677316,0.3403657,13078.125,0.1243733,0.151306,13078.125,0.3381767,-0.0714425,13078.125,0.5465864,-0.287203
,13079.6875,0.1635627,-0.2378001,13079.6875,-0.1712785,-0.2130528,13079.6875,0.1657594,-0.2983671,13079.6875,0.0718767,-0.1968303,13079.6875,-0.1078594,0.2892435,13079.6875,0.1502121,-0.5614839
,13081.25,-0.1027548,0.2632221,13081.25,0.2600385,-0.0433789,13081.25,-0.0674817,0.2435002,13081.25,0.0404113,0.1903666,13081.25,0.2120099,-0.2672479,13081.25,-0.0273382,0.6343142
,13082.8125,0.2753888,0.099105,13082.8125,0.1426119,-0.2360417,13082.8125,-0.1733954,0.27624,13082.8125,-0.1745894,0.133565,13082.8125,-0.2806569,0.0556863,13082.8125,-0.1179116,0.4624985
,13084.375,-0.2541091,0.0997516,13084.375,0.3366227,0.0964942,13084.375,-0.3358402,0.0599822,13084.375,-0.2067841,-0.0047092,13084.375,0.2844502,0.1041787,13084.375,0.2927303,-0.388125
,13085.9375,0.2945828,-0.0341348,13085.9375,0.3862908,0.1215424,13085.9375,0.468871,-0.1326971,13085.9375,0.1738674,0.1409975,13085.9375,-0.1739697,-0.2698811,13085.9375,0.3533085,-0.5145091
,13087.5,-0.0497487,-0.1807176,13087.5,0.2402537,0.3937143,13087.5,-0.3834041,0.3462973,13087.5,0.0517881,0.1930155,13087.5,-0.0692184,-0.3225509,13087.5,0.4657781,0.4670547
,13089.0625,0.1330548,0.197332,13089.0625,-0.5095461,-0.3763223,13089.0625,0.084918,-0.563202,13089.0625,-0.1781507,-0.1914678,13089.0625,0.3780512,-0.1380394,13089.0625,-0.5483837,-0.3837657
,13090.625,-0.2306336,-0.1326382,13090.625,0.66009,0.1117473,13090.625,0.1494274,0.5595962,13090.625,0.1335301,0.2098029,13090.625,0.1683732,0.2789153,13090.625,0.1655429,-0.4446411
,13092.1875,0.2715254,-0.0150979,13092.1875,-0.6139826,0.2481067,13092.1875,-0.3031622,-0.3502088,13092.1875,-0.1704413,0.1382896,13092.1875,-0.0094525,-0.3323526,13092.1875,-0.3041222,-0.4376358
,13093.75,-0.1250989,-0.2011473,13093.75,0.2968521,-0.5249767,13093.75,0.4435863,0.0769253,13093.75,0.2131574,-0.0267293,13093.75,-0.0280668,0.3213077,13093.75,-0.4676519,-0.3310612
,13095.3125,-0.1010134,0.176887,13095.3125,0.1129777,0.5030264,13095.3125,-0.4113987,0.1065441,13095.3125,-0.266805,0.0221613,13095.3125,0.1290452,0.2294254,13095.3125,-0.3085922,-0.4101723
,13096.875,-0.2136146,0.0076985,13096.875,-0.342049,-0.1603167,13096.875,-0.1971631,0.3196731,13096.875,0.197268,-0.0295144,13096.875,-0.2268782,-0.3476376,13096.875,-0.3599282,0.521471
,13098.4375,0.0855996,-0.1696042,13098.4375,0.3033981,-0.2331544,13098.4375,0.2163474,-0.2079157,13098.4375,-0.1670564,-0.072749,13098.4375,-0.2623225,0.1566992,13098.4375,-0.497811,0.2399724
,13100,0.0180965,-0.2227383,13100,0.155538,-0.2657348,13100,0.083748,-0.2527546,13100,-0.0563982,-0.2067368,13100,0.2291424,0.2530356,13100,-0.547013,-0.2679599
,13101.5625,0.2072222,-0.1605815,13101.5625,0.3205498,-0.104413,13101.5625,0.1993778,0.1204226,13101.5625,0.1735458,-0.0844393,13101.5625,-0.3059352,0.0607782,13101.5625,-0.2288295,-0.558319
,13103.125,-0.0619722,0.274676,13103.125,-0.2594709,-0.422691,13103.125,0.2121113,-0.1906989,13103.125,0.1180245,-0.1755762,13103.125,0.1933954,0.2629951,13103.125,0.273637,-0.4379213
,13104.6875,0.243448,-0.0239023,13104.6875,0.4531432,-0.0388451,13104.6875,0.0972811,0.23524,13104.6875,-0.1230113,0.1609384,13104.6875,-0.3284688,-0.1120022,13104.6875,0.0380627,0.5127044
,13106.25,0.1989154,-0.0905137,13106.25,0.1493904,0.4108396,13106.25,-0.278607,0.0570017,13106.25,0.1894875,-0.0992223,13106.25,0.3155493,-0.1243112,13106.25,-0.6859999,0.2722192
,13107.8125,-0.2798824,-0.1205437,13107.8125,0.3992817,-0.25833,13107.8125,0.1781992,0.2790329,13107.8125,0.1817903,0.216788,13107.8125,-0.2274037,0.2474168,13107.8125,0.4974914,-0.4248061
,13109.375,0.0896979,0.3121328,13109.375,-0.5495347,-0.2703893,13109.375,0.178814,-0.3465459,13109.375,-0.0097137,0.2656946,13109.375,0.1378478,-0.2791495,13109.375,-0.3945665,0.6507971
,13110.9375,0.1482755,-0.2760335,13110.9375,0.2270201,0.5458587,13110.9375,-0.4254403,0.2076155,13110.9375,-0.0943533,-0.3135899,13110.9375,-0.2350232,-0.14874,13110.9375,-0.6970036,-0.563271
,13112.5,-0.2584609,0.1005293,13112.5,0.1592457,-0.4967644,13112.5,0.3350196,0.0442146,13112.5,0.0939414,0.2371043,13112.5,0.2163098,-0.1456919,13112.5,0.5718077,0.3013772
,13114.0625,0.2722163,0.1096327,13114.0625,-0.3969524,0.2938311,13114.0625,-0.1306523,-0.1909163,13114.0625,-0.2067332,-0.0325596,13114.0625,-0.3849004,0.1556191,13114.0625,-0.1539826,-0.7605119
,13115.625,-0.2236012,-0.259964,13115.625,0.4601959,0.0335939,13115.625,-0.2327433,0.1365921,13115.625,0.0221455,-0.2620991,13115.625,-0.1249383,-0.345125,13115.625,-0.1513126,0.9208589
,13117.1875,0.0459693,0.2986765,13117.1875,-0.2897872,-0.3133097,13117.1875,-0.1169321,0.2513482,13117.1875,-0.1047509,0.2084961,13117.1875,0.2984394,-0.1172238,13117.1875,-0.7538275,0.1231451
,13118.75,0.1535333,-0.2393053,13118.75,0.048131,0.4355739,13118.75,-0.1664334,-0.1955568,13118.75,0.051322,0.2739579,13118.75,0.1296604,-0.2610717,13118.75,0.3744119,0.6769913
,13120.3125,0.2599673,0.0987954,13120.3125,0.0926418,-0.4891194,13120.3125,0.1211867,-0.2281001,13120.3125,-0.051786,0.2466774,13120.3125,0.0720969,0.2842642,13120.3125,0.4464046,0.5535321
,13121.875,0.2710252,-0.1146351,13121.875,-0.16247,0.5441521,13121.875,0.052787,-0.243901,13121.875,0.1077266,-0.2229239,13121.875,-0.2531621,-0.1484698,13121.875,-0.6407308,-0.0008524
,13123.4375,-0.4044641,0.1759392,13123.4375,0.2170452,-0.6382252,13123.4375,0.2614087,0.1408344,13123.4375,0.1293439,-0.160355,13123.4375,-0.1374693,-0.2411697,13123.4375,-0.0953652,0.6732018
,13125,0.5090092,-0.2577726,13125,-0.208089,0.7906769,13125,-0.3267036,-0.1151293,13125,-0.0564863,0.1928095,13125,0.2759336,0.0701586,13125,0.0350845,-0.5848706
,13126.5625,-0.466929,0.3414536,13126.5625,0.0266311,-0.8453631,13126.5625,0.3924191,0.0042922,13126.5625,-0.1699287,0.010217,13126.5625,0.2740202,-0.1658551,13126.5625,0.3663125,0.4107508
,13128.125,0.2564407,-0.4248731,13128.125,0.3179011,0.6919737,13128.125,-0.4067856,0.1359995,13128.125,0.1930421,-0.0919023,13128.125,-0.0756305,-0.2983347,13128.125,0.2836334,0.4600885
,13129.6875,-0.0369297,0.4324297,13129.6875,-0.5886312,-0.4154682,13129.6875,0.2468244,-0.2571772,13129.6875,-0.2253468,0.0272855,13129.6875,0.1909002,-0.205248,13129.6875,-0.322934,0.3777861
,13131.25,-0.1222776,-0.2790588,13131.25,0.5604157,0.0541708,13131.25,0.2892776,-0.0651338,13131.25,-0.2172241,0.0502459,13131.25,-0.2994145,0.0026801,13131.25,-0.4574357,0.4322839
,13132.8125,0.2409724,0.033154,13132.8125,-0.2736339,0.3040216,13132.8125,-0.1876412,0.0755464,13132.8125,0.2737541,-0.0326908,13132.8125,-0.2158585,-0.1787502,13132.8125,-0.3478383,0.6508181
,13134.375,-0.162645,0.1747761,13134.375,-0.1580428,-0.3476671,13134.375,-0.2233196,0.2094878,13134.375,-0.2949301,0.0501163,13134.375,0.1725096,0.3221025,13134.375,-0.0121479,-0.6629119
,13135.9375,-0.1618739,-0.178639,13135.9375,0.4541422,-0.0837789,13135.9375,0.2972181,-0.1183717,13135.9375,0.1994891,-0.139166,13135.9375,-0.073352,0.280728,13135.9375,0.6181846,-0.1791468
,13137.5,0.2851092,-0.0961657,13137.5,-0.2011346,0.4667695,13137.5,-0.2538975,-0.1050895,13137.5,-0.1690834,0.1420433,13137.5,-0.004797,0.2701575,13137.5,-0.656321,0.1113227
,13139.0625,-0.0025007,0.2933334,13139.0625,-0.2913351,-0.2364181,13139.0625,0.2529423,0.2392295,13139.0625,-0.1596864,0.0970695,13139.0625,-0.0885537,0.2880837,13139.0625,-0.5240037,0.0276671
,13140.625,-0.1841546,0.176404,13140.625,0.2828262,-0.2287422,13140.625,-0.1626969,0.2940384,13140.625,0.1367151,-0.1468433,13140.625,-0.2996525,-0.0189841,13140.625,-0.0604977,-0.468878
,13142.1875,-0.0870708,0.3702439,13142.1875,-0.3677765,-0.173385,13142.1875,0.1015851,-0.2720321,13142.1875,0.1129989,-0.1135398,13142.1875,-0.3507965,0.0121673,13142.1875,0.1471017,-0.498751
,13143.75,0.3633943,-0.1280693,13143.75,-0.0514496,0.4016958,13143.75,-0.2480985,-0.0577563,13143.75,-0.1177511,-0.1806675,13143.75,0.2769759,-0.1450137,13143.75,-0.305717,0.3323787
,13145.3125,-0.1648268,-0.2837753,13145.3125,-0.1839842,-0.3228793,13145.3125,-0.156104,0.2004239,13145.3125,0.1597063,0.1288633,13145.3125,-0.2909499,-0.1555493,13145.3125,-0.4110118,-0.204269
,13146.875,-0.1711188,0.3203754,13146.875,-0.1468672,-0.2588447,13146.875,-0.0833622,-0.2063045,13146.875,-0.1629278,0.0992641,13146.875,-0.3605818,-0.0217292,13146.875,-0.4369369,0.3465369
,13148.4375,0.329132,-0.1257246,13148.4375,-0.0175781,0.3786578,13148.4375,0.1458375,-0.2557047,13148.4375,0.1925611,-0.002805,13148.4375,-0.2346564,0.2864587,13148.4375,0.4269152,0.1835748
,13150,-0.3359752,0.0562682,13150,0.1581859,-0.3162439,13150,-0.0519124,-0.2472388,13150,-0.0431827,-0.272615,13150,0.16481,-0.3509372,13150,-0.2017407,-0.5168132
,13151.5625,-0.232273,0.0421223,13151.5625,-0.2820451,-0.266768,13151.5625,-0.216538,-0.11458,13151.5625,-0.0222688,0.2306893,13151.5625,0.3509474,-0.050508,13151.5625,-0.4773436,-0.2749125
,13153.125,0.1734415,-0.1898399,13153.125,-0.0171177,0.3356214,13153.125,0.2179572,0.2092651,13153.125,-0.1557692,0.0361002,13153.125,-0.3814686,0.0832411,13153.125,0.1470407,0.4752131
,13154.6875,-0.2659132,0.1393829,13154.6875,0.1409168,-0.3829592,13154.6875,-0.0708974,0.2934063,13154.6875,0.1171663,-0.0964002,13154.6875,-0.3172092,-0.0657099,13154.6875,0.2362164,-0.4629658
,13156.25,0.2818046,0.0628133,13156.25,-0.2789057,0.226119,13156.25,-0.0447435,0.2683311,13156.25,0.1016999,0.1657626,13156.25,0.2448441,0.3013587,13156.25,0.3969242,-0.28099
,13157.8125,-0.1754006,-0.2474381,13157.8125,0.308266,0.011214,13157.8125,-0.0644156,0.2794242,13157.8125,0.2258079,-0.0249973,13157.8125,-0.3117067,-0.3662632,13157.8125,0.5005691,0.3000823
,13159.375,-0.0281911,0.282476,13159.375,-0.2779082,-0.2382908,13159.375,0.1262996,0.2002665,13159.375,-0.2328127,0.087147,13159.375,0.093903,0.4049988,13159.375,-0.366533,-0.6682562
,13160.9375,0.1293762,-0.242247,13160.9375,0.1698217,0.4342791,13160.9375,-0.1320682,-0.2426117,13160.9375,-0.1508517,-0.1771398,13160.9375,-0.0178429,-0.4019372,13160.9375,-0.5027648,-0.193406
,13162.5,-0.1997092,0.1926128,13162.5,0.0344102,-0.4597656,13162.5,0.0260708,0.3347232,13162.5,0.2892631,-0.0879909,13162.5,0.123743,-0.2447421,13162.5,0.6499778,-0.2432198
,13164.0625,0.306581,-0.0685526,13164.0625,-0.2257133,0.2872936,13164.0625,0.2634009,0.0260158,13164.0625,0.2233569,-0.0863866,13164.0625,-0.2939155,-0.0771699,13164.0625,0.3468812,0.5338479
,13165.625,0.4614394,-0.2715292,13165.625,-0.2928749,0.4236994,13165.625,-0.3161405,-0.1513327,13165.625,0.0750613,-0.181703,13165.625,0.2078655,0.2329752,13165.625,0.1818827,-0.5015104
,13167.1875,-0.4228892,0.870673,13167.1875,-0.1319906,-0.8704765,13167.1875,-0.3209106,-0.1265807,13167.1875,0.0290081,0.1790104,13167.1875,0.2958166,0.1743423,13167.1875,-0.107794,0.5805988
,13168.75,-0.3690769,-0.8211488,13168.75,0.6922407,0.4196349,13168.75,-0.3401434,0.0404688,13168.75,0.2061378,-0.0789295,13168.75,-0.3732242,-0.0004053,13168.75,0.1821914,0.4797344
,13170.3125,0.895664,-0.0376563,13170.3125,-0.5479727,0.5341309,13170.3125,-0.3801425,-0.3293586,13170.3125,-0.1516887,0.0559075,13170.3125,0.2833548,0.1913401,13170.3125,-0.2432486,-0.3794185
,13171.875,-0.6593078,0.385581,13171.875,0.145797,-0.65646,13171.875,0.3601556,0.2148576,13171.875,-0.0196413,0.1968388,13171.875,-0.2540098,-0.1512812,13171.875,-0.4131912,-0.2474741
,13173.4375,0.1382598,-0.5922638,13173.4375,0.2248074,0.583788,13173.4375,0.3273567,0.0555166,13173.4375,-0.0062066,-0.1967205,13173.4375,-0.2037022,-0.285156,13173.4375,0.4276691,-0.1103298
,13175,-0.5626147,0.494354,13175,0.2206063,-0.5605254,13175,-0.4091128,-0.0740091,13175,0.2185523,0.0574932,13175,0.2660203,0.2644209,13175,0.6026117,-0.1293212
,13176.5625,0.6676566,-0.6470312,13176.5625,0.033338,0.8837962,13176.5625,0.452705,-0.0083155,13176.5625,0.0907586,0.1919049,13176.5625,-0.2385405,-0.1913761,13176.5625,-0.3112583,0.5115438
,13178.125,-0.9415323,0.0407885,13178.125,0.8590369,-0.3699738,13178.125,0.085316,0.4642727,13178.125,0.0455789,-0.1809393,13178.125,0.2395238,0.2616153,13178.125,0.2810489,-0.4566763
,13179.6875,0.7510907,0.3934378,13179.6875,-0.7510293,0.3714449,13179.6875,0.1837807,-0.3802103,13179.6875,-0.1953468,-0.0078603,13179.6875,0.2342799,0.2648099,13179.6875,-0.5760659,0.2352472
,13181.25,-0.9288375,-0.0659112,13181.25,0.7410489,-0.4852679,13181.25,-0.1102685,0.3810588,13181.25,0.2091367,-0.043611,13181.25,-0.1198024,-0.2640313,13181.25,0.4982346,-0.3385518
,13182.8125,1.1582395,0.4739226,13182.8125,-1.3385781,0.3581786,13182.8125,0.0999784,-0.5732424,13182.8125,-0.2185197,-0.0803558,13182.8125,0.2562536,0.0385103,13182.8125,0.1452995,-0.6037402
,13184.375,-0.1089954,-0.5841793,13184.375,0.6621668,-0.0154243,13184.375,0.260961,0.1459401,13184.375,0.0714396,0.190926,13184.375,0.2738422,-0.0724419,13184.375,0.088819,-0.537703
,13185.9375,0.2675569,0.5596126,13185.9375,-0.4120179,-0.2503779,13185.9375,0.1156184,0.3334793,13185.9375,0.0356616,-0.1839671,13185.9375,0.2586115,0.21825,13185.9375,-0.4022072,-0.1658999
,13187.5,-0.4016199,-0.5682084,13187.5,-0.5452296,0.2695437,13187.5,0.31415,-0.2443325,13187.5,0.054267,-0.1968091,13187.5,0.0732835,-0.3587086,13187.5,-0.1468864,0.5175116
,13189.0625,0.4682031,0.4452446,13189.0625,-0.5900401,0.0838488,13189.0625,-0.1838564,-0.2202515,13189.0625,0.1711626,0.1041883,13189.0625,0.0121813,0.3141749,13189.0625,0.1737267,-0.5354367
,13190.625,-0.5506349,-0.1361785,13190.625,0.5418478,-0.2864952,13190.625,0.0244903,0.2944471,13190.625,-0.1634939,-0.1206127,13190.625,0.2659385,-0.1716397,13190.625,-0.6091034,-0.1889832
,13192.1875,0.5642328,-0.1557177,13192.1875,-0.3224525,0.4256062,13192.1875,-0.2138472,0.2416532,13192.1875,0.1475591,0.1074676,13192.1875,-0.0936315,-0.2633503,13192.1875,-0.3361143,0.3669955
,13193.75,-0.264759,0.3225592,13193.75,0.0204637,-0.2973275,13193.75,0.19209,-0.227627,13193.75,-0.1238084,0.0856402,13193.75,-0.0245379,0.3526133,13193.75,-0.3866041,0.410498
,13195.3125,-0.1723188,-0.2792559,13195.3125,0.0638716,0.2946605,13195.3125,-0.2759849,-0.0308862,13195.3125,0.1651803,-0.0695949,13195.3125,0.2708453,-0.1537428,13195.3125,0.2966836,-0.4318837
,13196.875,0.3064638,-0.0332006,13196.875,-0.2776494,0.1926991,13196.875,-0.0375936,-0.2392831,13196.875,-0.1914913,0.0812906,13196.875,-0.1045316,0.3125097,13196.875,-0.3056078,0.4995274
,13198.4375,-0.1111531,0.3156328,13198.4375,0.1036105,0.2961302,13198.4375,-0.0466834,0.2981946,13198.4375,-0.027266,0.1630605,13198.4375,-0.3052026,-0.0810455,13198.4375,0.2517243,0.4205539
,13200,-0.1967142,-0.2824406,13200,-0.1990342,-0.1736582,13200,-0.2808493,0.1288527,13200,0.0479439,-0.1838629,13200,0.1011814,0.2665138,13200,-0.4005726,-0.3858919
,13201.5625,0.2409848,0.153836,13201.5625,-0.227044,0.2102372,13201.5625,-0.253685,-0.133651,13201.5625,0.0422147,0.1553576,13201.5625,-0.3036977,-0.025359,13201.5625,-0.5212184,-0.0025661
,13203.125,0.0783038,-0.2299903,13203.125,0.1241422,0.2611018,13203.125,0.2665204,0.0343484,13203.125,0.0464521,-0.1618643,13203.125,-0.1408715,0.3794958,13203.125,0.3352125,-0.2218892
,13204.6875,-0.0226531,0.2286815,13204.6875,-0.0475059,-0.3164218,13204.6875,-0.2879182,0.032804,13204.6875,0.0567028,0.2312498,13204.6875,-0.2051618,-0.2069899,13204.6875,-0.2809028,0.4471889
,13206.25,-0.2990848,-0.0365764,13206.25,-0.2162528,-0.2255762,13206.25,-0.2780969,-0.0221038,13206.25,0.006401,-0.2237125,13206.25,0.3055503,-0.0452219,13206.25,-0.3144725,-0.4454721
,13207.8125,0.1156015,-0.2255488,13207.8125,-0.2754431,-0.2975242,13207.8125,0.0115227,-0.3093076,13207.8125,0.0990794,-0.14499,13207.8125,-0.2576578,0.1215899,13207.8125,0.1782362,-0.4007776
,13209.375,0.1981854,0.0942648,13209.375,0.1330198,0.3649387,13209.375,0.0095806,0.2712312,13209.375,0.0024191,-0.23576,13209.375,0.0170355,-0.3757165,13209.375,-0.455375,-0.3586108
,13210.9375,0.2561544,0.2762249,13210.9375,-0.3211161,-0.0246893,13210.9375,-0.13815,0.2092989,13210.9375,0.0201942,-0.1824195,13210.9375,0.1887363,0.3592566,13210.9375,0.5822413,0.1560032
,13212.5,0.2231091,-0.1479751,13212.5,0.0978444,0.2640641,13212.5,0.0525029,0.2418458,13212.5,-0.1552951,0.0244094,13212.5,-0.2585035,-0.2262981,13212.5,-0.342795,0.4392844
,13214.0625,0.2098786,0.1703326,13214.0625,-0.2937832,-0.0519617,13214.0625,-0.2521011,-0.044534,13214.0625,0.186223,0.0562746,13214.0625,0.1876611,0.2442624,13214.0625,0.5149868,-0.2052222
,13215.625,0.2330978,-0.1072946,13215.625,0.1244175,0.2260818,13215.625,0.3378564,-0.0590943,13215.625,-0.1927036,0.0094118,13215.625,0.0207169,0.322449,13215.625,0.4955548,0.2054627
,13217.1875,0.2451615,0.389217,13217.1875,-0.3137221,-0.0743491,13217.1875,0.2491308,-0.0773218,13217.1875,-0.2094009,0.0492064,13217.1875,0.1113085,-0.3058817,13217.1875,0.2464832,-0.5163548
,13218.75,0.1680511,-0.5197361,13218.75,0.1879258,0.4002646,13218.75,-0.0912383,0.2440046,13218.75,0.1177718,0.148285,13218.75,-0.0524408,-0.3891426,13218.75,0.5683163,0.3274867
,13220.3125,-0.5727808,0.1348168,13220.3125,0.2018955,-0.4081635,13220.3125,0.0447959,0.3305151,13220.3125,-0.053267,0.2059229,13220.3125,-0.2849031,0.0103799,13220.3125,0.4024443,-0.3834631
,13221.875,0.6265768,0.4161806,13221.875,-0.5623192,0.101951,13221.875,0.0720918,-0.4275527,13221.875,0.1226879,-0.2038473,13221.875,0.223733,0.1838593,13221.875,-0.5535731,0.2427914
,13223.4375,-0.3392041,-0.5934331,13223.4375,0.6271509,0.2078977,13223.4375,-0.2568133,-0.1620265,13223.4375,-0.1851105,0.1101497,13223.4375,-0.3188983,-0.2598727,13223.4375,-0.3467962,-0.4618075
,13225,0.0678994,0.497225,13225,-0.4089519,-0.3629684,13225,-0.2938083,-0.0264952,13225,0.025137,0.1874797,13225,-0.1642158,0.2915027,13225,-0.0652805,0.5865347
,13226.5625,0.1288414,-0.4516949,13226.5625,0.1759083,0.4526538,13226.5625,0.2232496,-0.2018166,13226.5625,-0.1058379,-0.1567383,13226.5625,0.047087,0.3377825,13226.5625,0.0383503,-0.5586231
,13228.125,-0.3804788,0.374289,13228.125,-0.0383177,-0.4582295,13228.125,-0.176466,0.2192162,13228.125,0.0947769,-0.1967315,13228.125,-0.091998,-0.3352818,13228.125,-0.0704264,-0.6438288
,13229.6875,0.4639401,-0.3330974,13229.6875,-0.0041326,0.4233199,13229.6875,-0.4286451,-0.0013164,13229.6875,-0.1543571,-0.059676,13229.6875,-0.0207098,0.3695933,13229.6875,-0.2139372,-0.5343586
,13231.25,-0.3408004,0.4890038,13231.25,-0.11893,-0.4849792,13231.25,-0.1597841,0.2823413,13231.25,0.0886185,0.180552,13231.25,-0.3577109,0.1236601,13231.25,0.5229555,0.4675468
,13232.8125,0.1559856,-0.6686254,13232.8125,0.3605085,0.4775807,13232.8125,0.0973209,-0.3744879,13232.8125,-0.1651398,-0.1078891,13232.8125,-0.1072394,-0.3199144,13232.8125,-0.3830492,-0.2768089
,13234.375,0.1576171,0.6576136,13234.375,-0.5203944,-0.303585,13234.375,0.0349042,0.3108541,13234.375,0.1495723,0.0050855,13234.375,0.3470967,-0.0272952,13234.375,-0.2327836,0.3768463
,13235.9375,-0.4336819,-0.4851883,13235.9375,0.5293499,0.1199252,13235.9375,0.2824259,0.1547894,13235.9375,-0.0680391,0.1343462,13235.9375,-0.3811443,0.0627962,13235.9375,0.416857,-0.3665909
,13237.5,0.4995891,0.3213674,13237.5,-0.4951331,0.0968754,13237.5,0.1163088,-0.2690403,13237.5,-0.1271399,-0.0918242,13237.5,0.3026035,-0.1144242,13237.5,-0.421017,0.3312418
,13239.0625,-0.562001,-0.0557032,13239.0625,0.3083212,-0.4226698,13239.0625,0.2750964,0.0059249,13239.0625,-0.0307809,-0.1843674,13239.0625,-0.2249661,0.1803986,13239.0625,-0.0477126,0.6367584
,13240.625,0.4066255,-0.3806118,13240.625,0.0874746,0.5456203,13240.625,0.0037212,0.2923428,13240.625,0.0568577,-0.2087012,13240.625,0.2117456,-0.1761628,13240.625,0.418514,-0.6402757
,13242.1875,0.2759447,0.3988584,13242.1875,-0.3837484,-0.1137296,13242.1875,-0.1004077,-0.3254416,13242.1875,-0.1525868,0.0665629,13242.1875,0.2252668,-0.2339438,13242.1875,-0.4822795,0.2372702
,13243.75,-0.7720074,0.088308,13243.75,0.2876486,-0.4246572,13243.75,-0.061998,0.3266603,13243.75,0.1255963,0.0961684,13243.75,-0.2758688,0.2512436,13243.75,0.4921391,0.1550067
,13245.3125,0.2283151,-0.4120822,13245.3125,0.1764878,0.3574654,13245.3125,0.247076,0.1950386,13245.3125,-0.0813529,0.1569925,13245.3125,-0.0813551,-0.3286854,13245.3125,-0.4496387,-0.2340745
,13246.875,0.6262048,0.2657646,13246.875,-0.4217708,0.2660111,13246.875,-0.1524781,-0.2323184,13246.875,0.1433473,-0.1010839,13246.875,-0.1921258,0.307545,13246.875,-0.3385932,-0.4678498
